Token	InstrumentName	ShortName	Series	ExpiryDate	StrikePrice	OptionType	CALevel	PermittedToTrade	IssueCapital	WarningQty	FreezeQty	CreditRating	NormalMarketStatus	OddLotMarketStatus	SpotMarketStatus	AuctionMarketStatus	NormalMarketEligibility	OddLotMarketEligibility	SpotMarketEligibility	AuctionMarketEligibility	IssueRate	IssueStartDate	InterestPaymentDate	IssueMaturityDate	MarginPercentage	MinimumLotQty	LotSize	TickSize	CompanyName	ListingDate	ExpulsionDate	ReAdmissionDate	RecordDate	LowPriceRange	HighPriceRange	SecurityExpiryDate	NoDeliveryStartDate	NoDeliveryEndDate	MF	AON	ParticipantInMarketIndex	BookClsStartDate	BookClsEndDate	ExcerciseStartDate	ExcerciseEndDate	OldToken	AssetInstrument	AssetName	AssetToken	IntrinsicValue	ExtrinsicValue	ExcerciseStyle	EGM	AGM	Interest	Bonus	Rights	Dividends	ExAllowed	ExRejectionAllowed	PlAllowed	IsThisAsset	IsCorpAdjusted	LocalUpdateDatetime	DeleteFlag	Remarks	BasePrice	ExchangeCode
48884	FUTSTK	LUPIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				10837075	0	425	10	LUPIN LIMITED					1761.4	2152.8				1-Mon							0			0	0	0								NFO								195710	LUPIN
48887	FUTSTK	MAHMAH	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				18743000	0	200	10	MAHINDRA & MAHINDRA LIMITED					3171.1	3875.7				1-Mon							0			0	0	0								NFO								352340	M&M
48888	FUTSTK	MANAFI	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				31272000	0	3000	5	MANAPPURAM FINANCE LIMITED					248.95	304.25				1-Mon							0			0	0	0								NFO								27660	MANAPPURAM
48889	FUTSTK	MAPHA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1552725	0	225	10	MANKIND PHARMA LIMITED					2203.6	2693.2				1-Mon							0			0	0	0								NFO								244840	MANKIND
37051	FUTIDX	CNXBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1685670	0	35	20	NIFTY BANK					52583.2	64268				1-Mon							0			0	0	0								NFO								5842560	NIFTY BANK
37052	FUTIDX	NIFFIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				34840	0	65	10	NIFTY FINANCIAL SERVICES INDEX					24797.3	30307.7				1-Mon							0			0	0	0								NFO								2755250	NIFTY FINANCIAL
37053	FUTIDX	NIFSEL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2004520	0	140	5	NIFTY MIDCAP SELECT					12166.6	14870.2				1-Mon							0			0	0	0								NFO								1351840	NIFTY MIDCAP
37054	FUTIDX	NIFTY	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				15791250	0	75	10	NIFTY 50					23428.5	28634.7				1-Mon							0			0	0	0								NFO								2603160	NIFTY 50
38312	FUTIDX	NIFNEX	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				19625	0	25	20	NIFTY NEXT 50					63243.6	77297.6				1-Mon							0			0	0	0								NFO								7027060	NIFTY NEXT 50
38313	FUTSTK	IIFWEA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2360000	0	500	10	360 ONE WAM LIMITED					1013.8	1239				1-Mon							0			0	0	0								NFO								112640	360ONE
38314	FUTSTK	ABB	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2275750	0	125	50	ABB INDIA LIMITED					4768.5	5827.5				1-Mon							0			0	0	0								NFO								529800	ABB
38315	FUTSTK	ADICAP	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				79738200	0	3100	5	ADITYA BIRLA CAPITAL LIMITED					296.05	361.75				1-Mon							0			0	0	0								NFO								32890	ABCAPITAL
38316	FUTSTK	ADATRA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				18695475	0	675	5	ADANI ENERGY SOLUTIONS LIMITED					874.15	1068.35				1-Mon							0			0	0	0								NFO								97125	ADANIENSOL
38317	FUTSTK	ADAENT	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				13991700	0	300	10	ADANI ENTERPRISES LIMITED					2282.3	2789.3				1-Mon							0			0	0	0								NFO								253580	ADANIENT
39028	FUTSTK	ADAGRE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				17626800	0	600	10	ADANI GREEN ENERGY LTD					1030.8	1259.8				1-Mon							0			0	0	0								NFO								114530	ADANIGREEN
39029	FUTSTK	ADAPOR	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				24401225	0	475	10	ADANI PORT AND SPECIAL ECONO					1316.9	1609.5				1-Mon							0			0	0	0								NFO								146320	ADANIPORTS
39030	FUTSTK	ALKLAB	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1436875	0	125	50	ALKEM LABORATORIES LIMITED					4990.5	6099.5				1-Mon							0			0	0	0								NFO								554500	ALKEM
39031	FUTSTK	AMBEN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				751200	0	100	50	AMBER ENTERPRISES INDIA LTD					7256	8868				1-Mon							0			0	0	0								NFO								806200	AMBER
44170	FUTSTK	AMBCE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				44441250	0	1050	5	AMBUJA CEMENTS LTD					514.35	628.6				1-Mon							0			0	0	0								NFO								57145	AMBUJACEM
44171	FUTSTK	ANGBRO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2930000	0	250	10	ANGEL ONE LIMITED					2262.1	2764.7				1-Mon							0			0	0	0								NFO								251340	ANGELONE
44172	FUTSTK	APLAPO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				9385600	0	350	10	APL APOLLO TUBES LIMITED					1611.9	1970.1				1-Mon							0			0	0	0								NFO								179100	APLAPOLLO
44173	FUTSTK	APOHOS	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2606500	0	125	50	APOLLO HOSPITALS ENTERPRISES L					7042	8606				1-Mon							0			0	0	0								NFO								782400	APOLLOHOSP
44178	FUTSTK	ASHLEY	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				135410000	0	5000	1	ASHOK LEYLAND LTD					124.72	152.44				1-Mon							0			0	0	0								NFO								13858	ASHOKLEY
44179	FUTSTK	ASIPAI	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				12592000	0	250	10	ASIAN PAINTS INDIA LTD					2281.5	2788.3				1-Mon							0			0	0	0								NFO								253490	ASIANPAINT
46470	FUTSTK	ASTPOL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8082650	0	425	10	ASTRAL LIMITED					1318.4	1611.2				1-Mon							0			0	0	0								NFO								146480	ASTRAL
46472	FUTSTK	AUSMA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				17081000	0	1000	5	AU SMALL FINANCE BANK LTD					793.8	970.15				1-Mon							0			0	0	0								NFO								88195	AUBANK
46473	FUTSTK	AURPHA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				24747250	0	550	10	AUROBINDO PHARMA LTD					997.6	1219.2				1-Mon							0			0	0	0								NFO								110840	AUROPHARMA
46477	FUTSTK	AXIBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				70343750	0	625	10	AXIS BANK LIMITED					1122	1371.2				1-Mon							0			0	0	0								NFO								124660	AXISBANK
48573	FUTSTK	BAAUTO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3191550	0	75	50	BAJAJ AUTO LIMITED					8046.5	9834.5				1-Mon							0			0	0	0								NFO								894050	BAJAJ-AUTO
48574	FUTSTK	BAFINS	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				17572250	0	250	10	BAJAJ FINSERV LIMITED					1915.1	2340.5				1-Mon							0			0	0	0								NFO								212780	BAJAJFINSV
48575	FUTSTK	BAJFI	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				86100750	0	750	5	BAJAJ FINANCE LIMITED					953	1164.7				1-Mon							0			0	0	0								NFO								105885	BAJFINANCE
48578	FUTSTK	BANBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				98690400	0	3600	1	BANDHAN BANK LIMITED					153.96	188.18				1-Mon							0			0	0	0								NFO								17107	BANDHANBNK
48579	FUTSTK	BANBAR	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				115171875	0	2925	5	BANK OF BARODA					247.15	302.05				1-Mon							0			0	0	0								NFO								27460	BANKBARODA
48580	FUTSTK	BANIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				68000400	0	5200	1	BANK OF INDIA					125.78	153.74				1-Mon							0			0	0	0								NFO								13976	BANKINDIA
48581	FUTSTK	BHADYN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3979950	0	325	10	BHARAT DYNAMICS LIMITED					1370.2	1674.6				1-Mon							0			0	0	0								NFO								152240	BDL
48582	FUTSTK	BHAELE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				110407575	0	1425	5	BHARAT ELECTRONICS LTD					370.7	453				1-Mon							0			0	0	0								NFO								41185	BEL
48586	FUTSTK	BHAFOR	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				9176500	0	500	10	BHARAT FORGE LIMITED					1180.9	1443.3				1-Mon							0			0	0	0								NFO								131210	BHARATFORG
48587	FUTSTK	BHAAIR	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				41219550	0	475	10	BHARTI AIRTEL LTD					1870.2	2285.6				1-Mon							0			0	0	0								NFO								207790	BHARTIARTL
48588	FUTSTK	BHEL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				58855125	0	2625	1	BHARAT HEAVY ELECTRICALS LTD					236.15	288.63				1-Mon							0			0	0	0								NFO								26239	BHEL
48594	FUTSTK	BIOCON	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				41310000	0	2500	5	BIOCON LIMITED					341.4	417.2				1-Mon							0			0	0	0								NFO								37930	BIOCON
48595	FUTSTK	BLUSTA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1396200	0	325	10	BLUE STAR LTD					1776.8	2171.6				1-Mon							0			0	0	0								NFO								197420	BLUESTARCO
48596	FUTSTK	BOSLIM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				220775	0	25	500	BOSCH LIMITED					33615	41085				1-Mon							0			0	0	0								NFO								3735000	BOSCHLTD
48597	FUTSTK	BHAPET	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				33782375	0	1975	5	BHARAT PETROLEUM CORPN LTD					320.25	391.35				1-Mon							0			0	0	0								NFO								35580	BPCL
48598	FUTSTK	BRIIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3307125	0	125	50	BRITANNIA INDUSTRIES LTD					5303.5	6481.5				1-Mon							0			0	0	0								NFO								589250	BRITANNIA
48599	FUTSTK	BSE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				12187125	0	375	10	BSE LIMITED					2211.9	2703.3				1-Mon							0			0	0	0								NFO								245760	BSE
48600	FUTSTK	COMAGE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1569600	0	150	10	COMPUTER AGE MANAGEMENT SERV					3571.5	4365.1				1-Mon							0			0	0	0								NFO								396830	CAMS
48602	FUTSTK	CANBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				224235000	0	6750	1	CANARA BANK					120.25	146.97				1-Mon							0			0	0	0								NFO								13361	CANBK
48603	FUTSTK	CDSL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				8816950	0	475	10	CENTRAL DEPOSITORY SER IND LTD					1461.7	1786.5				1-Mon							0			0	0	0								NFO								162410	CDSL
48605	FUTSTK	CROGRE	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				14910700	0	850	5	CG POWER AND IND SOLUTIONS LTD					663.2	810.5				1-Mon							0			0	0	0								NFO								73685	CGPOWER
48606	FUTSTK	CHOINV	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				15445625	0	625	10	CHOLAMANDALAM INVESTMENT AND F					1512.3	1848.3				1-Mon							0			0	0	0								NFO								168030	CHOLAFIN
48607	FUTSTK	CIPLA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				16656000	0	375	10	CIPLA LIMITED					1391.4	1700.4				1-Mon							0			0	0	0								NFO								154590	CIPLA
48608	FUTSTK	COALIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				54589950	0	1350	5	COAL INDIA LIMITED					350.7	428.6				1-Mon							0			0	0	0								NFO								38965	COALINDIA
48609	FUTSTK	NIITEC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				13431000	0	375	10	COFORGE LIMITED					1632.7	1995.5				1-Mon							0			0	0	0								NFO								181410	COFORGE
48610	FUTSTK	COLPAL	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				5464800	0	225	10	COLGATE-PALMOLIVE (INDIA) LTD					2015	2462.6				1-Mon							0			0	0	0								NFO								223880	COLPAL
48612	FUTSTK	CONCOR	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				25702500	0	1250	5	CONTAINER CORPORATION OF INDIA					495.5	605.6				1-Mon							0			0	0	0								NFO								55055	CONCOR
48613	FUTSTK	CROGR	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				56057400	0	1800	5	CROMPTON GREAVES CONS ELEC LTD					259.45	317.05				1-Mon							0			0	0	0								NFO								28825	CROMPTON
48614	FUTSTK	CUMIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2895400	0	200	10	CUMMINS INDIA LTD					3952.1	4830.3				1-Mon							0			0	0	0								NFO								439120	CUMMINSIND
48618	FUTSTK	CYILIM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				4128875	0	425	10	CYIENT LIMITED					1064.9	1301.5				1-Mon							0			0	0	0								NFO								118320	CYIENT
48619	FUTSTK	DABIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				18965000	0	1250	5	DABUR INDIA LTD					450.35	550.35				1-Mon							0			0	0	0								NFO								50035	DABUR
48624	FUTSTK	ODICEM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2292225	0	325	10	DALMIA BHARAT LIMITED					1900.6	2322.8				1-Mon							0			0	0	0								NFO								211170	DALBHARAT
48625	FUTSTK	DELLIM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				18094000	0	2075	5	DELHIVERY LIMITED					429.35	524.75				1-Mon							0			0	0	0								NFO								47705	DELHIVERY
48626	FUTSTK	DIVLAB	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2459700	0	100	50	DIVIS LABORATORIES LIMITED					6011	7346				1-Mon							0			0	0	0								NFO								667850	DIVISLAB
48627	FUTSTK	DIXTEC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1813850	0	50	100	DIXON TECHNOLOGIES INDIA LTD					14135	17275				1-Mon							0			0	0	0								NFO								1570500	DIXON
48630	FUTSTK	DLFLIM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				35531100	0	825	5	DLF LIMITED					704	860.4				1-Mon							0			0	0	0								NFO								78220	DLF
48631	FUTSTK	AVESUP	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				5724300	0	150	10	AVENUE SUPERMARTS LTD DMART					3764.3	4600.7				1-Mon							0			0	0	0								NFO								418250	DMART
48632	FUTSTK	DRREDD	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				15788125	0	625	10	DR REDDYS LABORATORIES LTD					1080.7	1320.7				1-Mon							0			0	0	0								NFO								120070	DRREDDY
48633	FUTSTK	EICMOT	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3295775	0	175	50	EICHER MOTORS LTD					6237.5	7623.5				1-Mon							0			0	0	0								NFO								693050	EICHERMOT
48634	FUTSTK	ZOMLIM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				241561525	0	2425	5	ETERNAL LIMITED					298.35	364.6				1-Mon							0			0	0	0								NFO								33145	ETERNAL
