Symbol,exchange_timestamp,last_price,volume_traded,last_traded_quantity,open_interest,change_in_oi,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,total_buy_qty,total_sell_qty
RELIND,2025-11-17 12:24:44.529777,1519.0,3495000,500,100682000,0,1518.5,3000,1519.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,350500,857000
MCX,2025-11-17 12:24:45.155717,9753.0,363500,125,2620625,0,9750.0,125,9756.5,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,62750,72625
RELIND,2025-11-17 12:24:45.499491,1519.0,3495000,500,100682000,0,1518.6,500,1519.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,348500,856500
TRENT,2025-11-17 12:24:45.500497,4411.2,313600,100,8178200,0,4409.2,100,4411.2,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,49400,123400
MCX,2025-11-17 12:24:46.473951,9753.0,363500,125,2620625,0,9749.5,250,9756.5,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,62750,72625
TRENT,2025-11-17 12:24:46.490883,4411.2,313600,100,8178200,0,4409.6,200,4411.4,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,49900,123000
RELIND,2025-11-17 12:24:46.682802,1519.0,3495000,500,100682000,0,1518.6,500,1519.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,348500,856500
TCS,2025-11-17 12:24:46.864021,3108.7,735000,175,24386950,0,3109.3,350,3109.8,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,121800,225400
MCX,2025-11-17 12:24:47.549381,9753.0,363500,125,2620625,0,9749.5,250,9755.5,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,62750,72875
TRENT,2025-11-17 12:24:47.702401,4411.2,313600,100,8178200,0,4409.7,100,4411.5,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,49900,122900
RELIND,2025-11-17 12:24:47.703631,1519.0,3495000,500,100682000,0,1518.6,500,1519.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,349000,854500
MCX,2025-11-17 12:24:48.669673,9756.0,363500,125,2620625,0,9749.5,250,9755.5,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,62750,72875
MCX,2025-11-17 12:24:48.763649,9756.0,364125,125,2620625,0,9751.5,125,9759.5,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63250,71250
TRENT,2025-11-17 12:24:48.889767,4411.2,313600,100,8178200,0,4409.8,200,4411.8,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,49800,123300
RELIND,2025-11-17 12:24:48.891085,1519.0,3495000,500,100682000,0,1518.6,500,1519.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,349000,857500
MCX,2025-11-17 12:24:49.958466,9756.0,364125,125,2620625,0,9752.0,125,9759.5,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63625,71875
TRENT,2025-11-17 12:24:50.137197,4411.2,313600,100,8178200,0,4411.0,200,4412.4,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50800,122400
RELIND,2025-11-17 12:24:50.138385,1519.0,3495000,500,100682000,0,1518.5,2000,1519.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,351000,857000
TRENT,2025-11-17 12:24:51.088948,4411.2,313600,100,8178200,0,4411.5,100,4412.4,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50900,122400
RELIND,2025-11-17 12:24:51.335568,1519.0,3495000,500,100682000,0,1518.5,2000,1519.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,350000,854500
MCX,2025-11-17 12:24:51.538676,9756.0,364125,125,2620625,0,9752.0,125,9759.5,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63500,71875
TRENT,2025-11-17 12:24:52.358153,4411.2,313600,100,8178200,0,4411.5,100,4412.5,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50500,122200
RELIND,2025-11-17 12:24:52.406291,1519.0,3495000,500,100682000,0,1518.5,1500,1519.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,349500,857500
MCX,2025-11-17 12:24:52.560990,9756.0,364125,125,2620625,0,9752.0,125,9758.5,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63625,72250
TCS,2025-11-17 12:24:52.824152,3108.3,735000,175,24386950,0,3109.3,350,3109.8,175,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,121800,225400
TRENT,2025-11-17 12:24:53.444566,4411.2,313600,100,8178200,0,4411.5,100,4412.5,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50300,122200
RELIND,2025-11-17 12:24:53.548396,1519.0,3495000,500,100682000,0,1518.6,500,1519.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,348500,857500
MCX,2025-11-17 12:24:53.792706,9756.0,364125,125,2620625,0,9752.0,125,9760.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63625,71625
RELIND,2025-11-17 12:24:54.566802,1519.0,3495000,500,100682000,0,1518.5,1500,1519.1,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,349500,858000
TRENT,2025-11-17 12:24:54.568310,4411.2,313600,100,8178200,0,4411.5,100,4412.9,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50300,122300
MCX,2025-11-17 12:24:54.975267,9756.0,364125,125,2620625,0,9753.0,125,9760.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63625,71500
TRENT,2025-11-17 12:24:55.500913,4411.2,313600,100,8178200,0,4411.5,100,4412.8,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50300,122400
RELIND,2025-11-17 12:24:55.733236,1519.0,3495000,500,100682000,0,1518.5,2000,1519.1,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,350500,857500
MCX,2025-11-17 12:24:56.202026,9756.0,364125,125,2620625,0,9752.0,125,9759.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63500,72375
TRENT,2025-11-17 12:24:56.707022,4411.2,313600,100,8178200,0,4411.5,100,4412.7,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,49900,122500
RELIND,2025-11-17 12:24:56.707363,1519.0,3495000,500,100682000,0,1518.5,2000,1519.1,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,349000,857000
MCX,2025-11-17 12:24:57.433379,9756.0,364125,125,2620625,0,9752.0,125,9759.5,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63500,71500
TRENT,2025-11-17 12:24:57.706957,4411.2,313600,100,8178200,0,4411.5,100,4412.8,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50400,122400
RELIND,2025-11-17 12:24:57.900645,1519.0,3495000,500,100682000,0,1518.6,1000,1519.1,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,349000,857500
MCX,2025-11-17 12:24:58.558695,9756.0,364125,125,2620625,0,9753.0,125,9761.5,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,64125,71375
TRENT,2025-11-17 12:24:58.965468,4411.2,313600,100,8178200,0,4411.5,100,4412.8,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50100,122000
RELIND,2025-11-17 12:24:58.965975,1519.0,3495000,500,100682000,0,1518.6,1000,1519.1,1500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,350500,857500
RELIND,2025-11-17 13:02:53.131135,1517.7,4224500,500,100701000,0,1517.6,1000,1518.0,2000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,875500
TRENT,2025-11-17 13:02:53.131775,4410.8,338200,100,8173000,0,4409.5,400,4410.3,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46500,124100
MCX,2025-11-17 13:02:53.587820,9796.5,407000,125,2626000,0,9791.0,250,9797.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69750,78750
TRENT,2025-11-17 13:02:54.359893,4410.8,338200,100,8173000,0,4409.5,400,4410.3,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46500,124100
RELIND,2025-11-17 13:02:54.360398,1517.7,4224500,500,100701000,0,1517.6,500,1518.0,2000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,335000,876000
MCX,2025-11-17 13:02:54.769481,9796.5,407000,125,2626000,0,9790.5,375,9795.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69750,79125
TRENT,2025-11-17 13:02:55.459300,4410.8,338200,100,8173000,0,4409.5,400,4410.4,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46500,124000
RELIND,2025-11-17 13:02:55.459897,1517.7,4224500,500,100701000,0,1517.6,500,1518.0,2000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,333000,876000
MCX,2025-11-17 13:02:55.890478,9796.5,407000,125,2626000,0,9792.0,250,9795.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,70000,78750
RELIND,2025-11-17 13:02:56.800396,1517.7,4224500,500,100701000,0,1517.6,500,1518.0,2000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,335000,875500
TRENT,2025-11-17 13:02:56.801033,4410.8,338200,100,8173000,0,4409.5,400,4410.7,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46300,124000
MCX,2025-11-17 13:02:57.117922,9796.5,407000,125,2626000,0,9792.0,250,9795.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69875,78875
TRENT,2025-11-17 13:02:57.933663,4410.8,338200,100,8173000,0,4409.5,400,4410.5,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46500,124100
RELIND,2025-11-17 13:02:57.934281,1517.7,4224500,500,100701000,0,1517.6,500,1518.0,2000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,876500
MCX,2025-11-17 13:02:58.361170,9796.5,407000,125,2626000,0,9792.0,250,9795.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,70000,78875
TRENT,2025-11-17 13:02:59.126694,4410.8,338200,100,8173000,0,4409.5,400,4410.5,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46500,124100
RELIND,2025-11-17 13:02:59.127124,1517.7,4224500,500,100701000,0,1517.6,500,1518.0,2000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,335500,876500
TCS,2025-11-17 13:02:59.127582,3112.4,874650,175,24393250,0,3113.0,525,3113.5,4025,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,128450,221725
MCX,2025-11-17 13:02:59.550550,9796.5,407000,125,2626000,0,9792.0,250,9795.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69875,78750
RELIND,2025-11-17 13:03:00.298459,1517.7,4224500,500,100701000,0,1517.6,500,1517.9,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,328500,880000
TRENT,2025-11-17 13:03:00.503065,4410.8,338200,100,8173000,0,4409.5,500,4410.6,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46600,124000
MCX,2025-11-17 13:03:00.914272,9796.5,407000,125,2626000,0,9792.0,250,9795.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69875,78750
RELIND,2025-11-17 13:03:01.835637,1517.7,4224500,500,100701000,0,1517.6,500,1517.9,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,333500,877500
TRENT,2025-11-17 13:03:01.836193,4410.8,338200,100,8173000,0,4409.5,500,4410.6,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46800,124000
MCX,2025-11-17 13:03:02.150437,9796.5,407000,125,2626000,0,9792.0,250,9795.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,70000,78750
RELIND,2025-11-17 13:03:02.872641,1517.7,4224500,500,100701000,0,1517.6,500,1517.9,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,876500
TRENT,2025-11-17 13:03:02.873240,4410.8,338200,100,8173000,0,4409.5,500,4410.7,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46500,123800
MCX,2025-11-17 13:03:03.126786,9792.0,407250,125,2626000,0,9791.0,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69000,78500
MCX,2025-11-17 13:03:03.127657,9792.0,407250,125,2626000,0,9791.0,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69000,78500
TRENT,2025-11-17 13:03:04.088879,4410.8,338200,100,8173000,0,4409.5,500,4410.9,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46800,124000
RELIND,2025-11-17 13:03:04.089551,1517.7,4224500,500,100701000,0,1517.6,500,1517.9,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336500,876500
MCX,2025-11-17 13:03:04.327420,9792.0,407250,125,2626000,0,9791.5,500,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69500,78500
RELIND,2025-11-17 13:03:05.283121,1517.7,4224500,500,100701000,0,1517.6,500,1517.9,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336500,876500
TRENT,2025-11-17 13:03:05.287223,4410.8,338200,100,8173000,0,4409.5,500,4411.0,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46600,124100
MCX,2025-11-17 13:03:05.625549,9792.0,407250,125,2626000,0,9791.5,500,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69875,78500
RELIND,2025-11-17 13:03:06.059434,1517.6,4224500,500,100701000,0,1517.6,500,1517.9,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336500,876500
TRENT,2025-11-17 13:03:06.430861,4409.5,338200,100,8173000,0,4409.5,500,4411.0,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46600,124100
RELIND,2025-11-17 13:03:06.488061,1517.6,4225000,500,100701000,0,1517.5,1000,1517.9,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,876000
TRENT,2025-11-17 13:03:06.703891,4410.2,338400,100,8173000,0,4409.5,400,4411.1,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46500,123900
MCX,2025-11-17 13:03:06.912044,9792.0,407250,125,2626000,0,9791.5,500,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,70000,78500
TRENT,2025-11-17 13:03:07.099680,4410.2,338400,100,8173000,0,4409.5,400,4411.1,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46500,123900
TRENT,2025-11-17 13:03:07.896682,4410.2,338400,100,8173000,0,4409.5,400,4410.7,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46100,124000
MCX,2025-11-17 13:03:07.935961,9792.0,407250,125,2626000,0,9791.5,500,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,70000,78500
TRENT,2025-11-17 13:03:08.877635,4410.2,338400,100,8173000,0,4409.5,400,4410.7,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45900,124200
RELIND,2025-11-17 13:03:08.878153,1517.6,4225000,500,100701000,0,1517.5,500,1517.9,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,335000,876500
MCX,2025-11-17 13:03:09.414031,9792.0,407250,125,2626000,0,9791.5,500,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,70000,78625
RELIND,2025-11-17 13:03:10.129727,1517.6,4225000,500,100701000,0,1517.5,500,1517.9,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,334500,876500
TRENT,2025-11-17 13:03:10.335743,4410.2,338400,100,8173000,0,4409.5,400,4410.8,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45900,124100
TRENT,2025-11-17 13:03:11.562955,4410.2,338400,100,8173000,0,4409.5,400,4410.8,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46100,124100
RELIND,2025-11-17 13:03:11.664860,1517.6,4225000,500,100701000,0,1517.7,500,1517.9,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,876000
MCX,2025-11-17 13:03:11.767936,9792.0,407250,125,2626000,0,9791.5,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69875,78500
RELIND,2025-11-17 13:03:12.791276,1517.6,4225000,500,100701000,0,1517.7,500,1517.9,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,335000,876000
TRENT,2025-11-17 13:03:12.791809,4410.2,338400,100,8173000,0,4409.5,400,4410.7,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46100,124200
MCX,2025-11-17 13:03:12.921028,9792.0,407250,125,2626000,0,9791.5,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69750,78625
MCX,2025-11-17 13:03:13.564587,9792.0,407250,125,2626000,0,9791.5,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69750,78625
TRENT,2025-11-17 13:03:14.021423,4410.2,338400,100,8173000,0,4409.5,400,4410.7,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45900,124100
RELIND,2025-11-17 13:03:14.021951,1517.6,4225000,500,100701000,0,1517.7,500,1517.9,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336500,875500
MCX,2025-11-17 13:03:14.124342,9792.0,407375,125,2626000,0,9791.0,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69375,79000
TCS,2025-11-17 13:03:14.590522,3112.7,874650,175,24393250,0,3113.0,525,3113.5,4025,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,128450,221725
TRENT,2025-11-17 13:03:15.147597,4410.2,338400,100,8173000,0,4409.5,400,4410.7,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45900,124300
RELIND,2025-11-17 13:03:15.148066,1517.9,4225500,500,100701000,0,1517.7,500,1518.0,1500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,874000
RELIND,2025-11-17 13:03:15.236864,1517.9,4225500,500,100701000,0,1517.7,500,1518.0,1500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,874000
MCX,2025-11-17 13:03:15.350793,9792.0,407375,125,2626000,0,9791.0,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69500,78750
RELIND,2025-11-17 13:03:16.286692,1517.9,4225500,500,100701000,0,1517.9,500,1518.0,1500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,874500
TRENT,2025-11-17 13:03:16.287108,4410.2,338400,100,8173000,0,4409.5,400,4410.7,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46100,124300
MCX,2025-11-17 13:03:16.327189,9792.0,407375,125,2626000,0,9791.0,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69250,78750
TCS,2025-11-17 13:03:17.322660,3112.7,876400,175,24393250,0,3112.4,350,3112.9,350,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,126875,225225
TRENT,2025-11-17 13:03:17.534266,4410.2,338400,100,8173000,0,4409.5,400,4410.7,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46100,124300
RELIND,2025-11-17 13:03:17.570071,1517.9,4225500,500,100701000,0,1517.9,500,1518.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,334000,872500
MCX,2025-11-17 13:03:17.574867,9792.0,407375,125,2626000,0,9791.0,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69500,78750
RELIND,2025-11-17 13:03:17.679464,1517.9,4225500,500,100701000,0,1517.9,500,1518.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,334000,872500
TRENT,2025-11-17 13:03:18.747658,4410.2,338400,100,8173000,0,4409.5,400,4410.7,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45800,124300
RELIND,2025-11-17 13:03:18.748864,1517.9,4226000,500,100701000,0,1517.5,500,1518.0,2500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,878500
MCX,2025-11-17 13:03:18.766835,9792.0,407375,125,2626000,0,9791.0,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69500,78750
TCS,2025-11-17 13:03:19.603557,3112.9,876400,175,24393250,0,3112.4,350,3112.9,350,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,126875,225225
TRENT,2025-11-17 13:03:19.972202,4410.2,338400,100,8173000,0,4409.5,400,4410.8,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45900,124400
RELIND,2025-11-17 13:03:19.972732,1517.9,4226000,500,100701000,0,1517.5,1000,1518.0,2500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336000,878000
MCX,2025-11-17 13:03:19.973328,9792.0,407375,125,2626000,0,9791.0,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69250,78875
RELIND,2025-11-17 13:03:21.119370,1517.9,4226000,500,100701000,0,1517.5,1500,1518.0,2500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336500,877000
TRENT,2025-11-17 13:03:21.119900,4410.2,338400,100,8173000,0,4409.5,400,4410.8,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46100,124600
MCX,2025-11-17 13:03:21.120291,9795.0,407375,125,2626000,0,9791.0,125,9795.0,125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69250,78875
MCX,2025-11-17 13:03:21.187350,9795.0,407500,125,2626000,0,9791.0,125,9798.0,250,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69625,78375
TRENT,2025-11-17 13:03:21.495784,4410.8,338400,100,8173000,0,4409.5,400,4410.8,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46100,124600
