INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,INDUSINDBK,25/11/2025,00000864.95,00000873.75,00000848.10,00000851.20,000000043402100,     8251039580.00,          9616600,            13738,            10827
FUTSTK    ,INDUSINDBK,30/12/2025,00000869.90,00000879.10,00000853.75,00000856.75,000000002039800,     1200761345.00,          1390200,             1986,             1772
FUTSTK    ,INDUSINDBK,27/01/2026,00000878.15,00000883.70,00000859.45,00000861.80,000000000966000,      185086790.00,           213500,              305,              269
FUTSTK    ,INDUSTOWER,25/11/2025,00000409.00,00000415.40,00000406.10,00000414.15,000000090987400,     3604945710.00,          8744800,             5144,             4063
FUTSTK    ,INDUSTOWER,30/12/2025,00000411.70,00000417.90,00000410.50,00000416.50,000000002106300,      347667000.00,           838100,              493,              461
FUTSTK    ,INDUSTOWER,27/01/2026,00000414.00,00000420.00,00000414.00,00000418.85,000000000188700,       13499190.00,            32300,              019,              019
FUTSTK    ,INFY      ,25/11/2025,00001513.90,00001525.20,00001492.50,00001504.90,000000057075200,    18046190960.00,         11990800,            29977,            25256
FUTSTK    ,INFY      ,30/12/2025,00001515.20,00001525.80,00001495.80,00001507.50,000000014698000,     3736287880.00,          2478800,             6197,             5611
FUTSTK    ,INFY      ,27/01/2026,00001524.00,00001534.80,00001505.00,00001515.30,000000000461200,      401749880.00,           264800,              662,              606
FUTSTK    ,INOXWIND  ,25/11/2025,00000148.59,00000149.79,00000146.34,00000149.26,000000065587240,     2338473500.08,         15757952,             4816,             3969
FUTSTK    ,INOXWIND  ,30/12/2025,00000149.50,00000150.65,00000147.27,00000150.08,000000004656056,      439766092.48,          2951344,              902,              701
FUTSTK    ,INOXWIND  ,27/01/2026,00000151.00,00000151.47,00000148.34,00000151.09,000000000521950,       22514778.00,           150150,              042,              036
FUTSTK    ,IOC       ,25/11/2025,00000172.17,00000174.32,00000170.71,00000171.88,000000090977250,     1718061783.75,          9993750,             2050,             1808
FUTSTK    ,IOC       ,30/12/2025,00000172.38,00000174.46,00000171.03,00000172.13,000000004246125,      228360161.25,          1326000,              272,              262
FUTSTK    ,IOC       ,27/01/2026,00000173.38,00000174.23,00000172.31,00000173.01,000000000443625,       16861601.25,            97500,              020,              019
FUTSTK    ,IRCTC     ,25/11/2025,00000705.05,00000705.05,00000697.65,00000701.80,000000016247875,     1516094300.00,          2165625,             2475,             2245
FUTSTK    ,IRCTC     ,30/12/2025,00000709.30,00000709.55,00000702.45,00000706.60,000000001763125,      494023031.25,           700875,              801,              656
FUTSTK    ,IRCTC     ,27/01/2026,00000715.40,00000715.40,00000707.10,00000711.15,000000000264250,       86265418.75,           121625,              139,              133
FUTSTK    ,IREDA     ,25/11/2025,00000149.90,00000151.53,00000148.71,00000150.08,000000034776000,     1691551767.00,         11274600,             3268,             2551
FUTSTK    ,IREDA     ,30/12/2025,00000150.18,00000151.65,00000149.22,00000150.22,000000005109450,      176099178.00,          1173000,              340,              316
FUTSTK    ,IREDA     ,27/01/2026,00000150.75,00000152.26,00000150.00,00000150.72,000000001210950,       24968167.50,           165600,              048,              045
FUTSTK    ,IRFC      ,25/11/2025,00000120.02,00000122.50,00000120.02,00000121.30,000000040430250,      592678565.00,          4887500,             1150,              934
FUTSTK    ,IRFC      ,30/12/2025,00000121.83,00000123.24,00000121.29,00000122.10,000000004322250,      189659820.00,          1555500,              366,              250
FUTSTK    ,IRFC      ,27/01/2026,00000123.35,00000124.00,00000122.38,00000122.91,000000000467500,       13061312.50,           106250,              025,              025
FUTSTK    ,ITC       ,25/11/2025,00000405.00,00000409.00,00000402.80,00000408.60,000000160643200,     6026739920.00,         14812800,             9258,             7675
FUTSTK    ,ITC       ,30/12/2025,00000408.25,00000412.00,00000405.50,00000411.25,000000010987200,     1025710960.00,          2507200,             1567,             1465
FUTSTK    ,ITC       ,27/01/2026,00000410.40,00000414.10,00000408.50,00000413.60,000000001248000,      127842960.00,           310400,              194,              192
FUTSTK    ,M&M       ,25/11/2025,00003702.10,00003722.00,00003663.70,00003701.60,000000018338400,     6402162020.00,          1731800,             8659,             7623
FUTSTK    ,M&M       ,30/12/2025,00003728.40,00003747.60,00003690.60,00003725.00,000000000968800,      594670620.00,           159800,              799,              740
FUTSTK    ,M&M       ,27/01/2026,00003720.00,00003766.70,00003720.00,00003749.90,000000000074400,       87620440.00,            23400,              117,              108
FUTSTK    ,MANAPPURAM,25/11/2025,00000278.00,00000287.00,00000278.00,00000282.00,000000042909000,     6075237600.00,         21474000,             7158,             5801
FUTSTK    ,MANAPPURAM,30/12/2025,00000283.70,00000289.00,00000281.00,00000283.80,000000001800000,      571012350.00,          2004000,              668,              618
FUTSTK    ,MANAPPURAM,27/01/2026,00000282.50,00000290.70,00000282.50,00000285.40,000000000270000,       80807100.00,           282000,              094,              088
FUTSTK    ,MANKIND   ,25/11/2025,00002252.40,00002293.20,00002252.40,00002276.90,000000002460150,      922735957.50,           405225,             1801,             1515
FUTSTK    ,MANKIND   ,30/12/2025,00002280.30,00002307.90,00002274.60,00002289.60,000000000154125,      112785682.50,            49275,              219,              201
FUTSTK    ,MANKIND   ,27/01/2026,00002301.90,00002315.00,00002290.00,00002300.00,000000000021150,        9333517.50,             4050,              018,              018
FUTSTK    ,MARICO    ,25/11/2025,00000722.00,00000744.40,00000715.00,00000741.30,000000030993600,     6227752080.00,          8536800,             7114,             5986
FUTSTK    ,MARICO    ,30/12/2025,00000723.50,00000748.95,00000720.30,00000745.55,000000000142800,      197693160.00,           268800,              224,              219
FUTSTK    ,MARICO    ,27/01/2026,00000732.90,00000751.25,00000732.90,00000750.50,000000000016800,       13395480.00,            18000,              015,              012
FUTSTK    ,MAXHEALTH ,25/11/2025,00001100.50,00001106.80,00001088.00,00001104.30,000000017488800,     1692218272.50,          1537725,             2929,             2709
FUTSTK    ,MAXHEALTH ,30/12/2025,00001100.90,00001113.60,00001097.00,00001111.40,000000000626850,      205349760.00,           185850,              354,              262
FUTSTK    ,MAXHEALTH ,27/01/2026,00001109.00,00001119.20,00001109.00,00001118.40,000000000071400,        7025550.00,             6300,              012,              012
FUTSTK    ,MAZDOCK   ,25/11/2025,00002739.40,00002804.90,00002727.90,00002789.50,000000004173225,     2276230915.00,           818125,             4675,             3927
FUTSTK    ,MAZDOCK   ,30/12/2025,00002755.30,00002823.60,00002755.30,00002807.00,000000000259350,      296592485.00,           105875,              605,              499
FUTSTK    ,MAZDOCK   ,27/01/2026,00002794.50,00002835.00,00002793.00,00002829.60,000000000044200,       38323960.00,            13600,              068,              057
FUTSTK    ,MFSL      ,25/11/2025,00001703.90,00001710.70,00001666.40,00001680.60,000000006547200,     1832064480.00,          1086000,             2715,             2254
FUTSTK    ,MFSL      ,30/12/2025,00001717.80,00001717.80,00001678.50,00001691.70,000000000092800,      111799040.00,            66000,              165,              147
FUTSTK    ,MFSL      ,27/01/2026,00001717.60,00001717.60,00001688.50,00001688.50,000000000010800,        7481760.00,             4400,              011,              011
FUTSTK    ,MOTHERSON ,25/11/2025,00000111.54,00000113.95,00000109.20,00000110.23,000000171554250,     9740249029.50,         87348450,            14203,            11911
FUTSTK    ,MOTHERSON ,30/12/2025,00000112.15,00000114.55,00000109.82,00000110.97,000000009501750,     1009557001.50,          9009750,             1465,             1374
FUTSTK    ,MOTHERSON ,27/01/2026,00000113.50,00000114.90,00000110.70,00000111.56,000000001002450,      109103275.50,           965550,              157,              144
FUTSTK    ,MPHASIS   ,25/11/2025,00002818.80,00002818.80,00002750.00,00002781.30,000000004507800,     2154374530.00,           776050,             2822,             2511
FUTSTK    ,MPHASIS   ,30/12/2025,00002823.80,00002823.80,00002767.70,00002799.90,000000000108075,      165949465.00,            59400,              216,              206
FUTSTK    ,MPHASIS   ,27/01/2026,00002833.30,00002833.30,00002799.60,00002817.50,000000000007700,       10834505.00,             3850,              014,              014
FUTSTK    ,MUTHOOTFIN,25/11/2025,00003598.90,00003756.10,00003586.70,00003739.70,000000003191925,    22430628440.00,          6044225,            21979,            18197
FUTSTK    ,MUTHOOTFIN,30/12/2025,00003625.00,00003765.00,00003608.70,00003749.30,000000000272800,     2518393707.50,           675675,             2457,             2218
FUTSTK    ,MUTHOOTFIN,27/01/2026,00003600.00,00003765.00,00003600.00,00003754.90,000000000049775,      286292105.00,            76725,              279,              263
FUTSTK    ,YESBANK   ,25/11/2025,00000022.50,00000022.66,00000022.34,00000022.57,000000959559400,     1137655416.00,         50475300,             1623,             1484
FUTSTK    ,YESBANK   ,30/12/2025,00000022.68,00000022.80,00000022.57,00000022.73,000000101479300,      415162297.00,         18286800,              588,              547
FUTSTK    ,YESBANK   ,27/01/2026,00000022.82,00000022.92,00000022.71,00000022.87,000000024911100,       61059874.00,          2674600,              086,              086
FUTIDX    ,NIFTY     ,25/11/2025,00025904.00,00025983.00,00025815.00,00025951.40,000000018343950,   209596912695.00,          8090925,           107879,            67201
FUTIDX    ,NIFTY     ,30/12/2025,00026075.00,00026167.50,00026008.00,00026137.80,000000001849275,    21897483735.00,           839550,            11194,             8287
FUTIDX    ,NIFTY     ,27/01/2026,00026250.10,00026344.80,00026188.00,00026300.90,000000000281515,     4888693192.50,           186160,             2864,             2216
FUTIDX    ,FINNIFTY  ,25/11/2025,00027479.00,00027577.70,00027411.00,00027546.20,000000000039780,      420012183.50,            15275,              235,              191
FUTIDX    ,FINNIFTY  ,30/12/2025,00027622.00,00027714.70,00027581.00,00027694.70,000000000001560,       30531280.00,             1105,              017,              017
* - OPEN_INT as available in the trading system at the end of trading hours.                                                                                                                                                                                                                                                                                                                                                                                                                                        
