INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,FORTIS    ,25/11/2025,00000900.00,PE      ,00000005.50,00000005.95,00000002.20,00000003.00,000000000387500,           671150,              866,              749,      606476908.75,        2441908.75
OPTSTK    ,FORTIS    ,25/11/2025,00000910.00,CE      ,00000037.40,00000044.35,00000030.30,00000039.70,000000000042625,            46500,              060,              058,       44139737.50,        1824737.50
OPTSTK    ,FORTIS    ,25/11/2025,00000910.00,PE      ,00000008.15,00000008.30,00000003.45,00000004.45,000000000216225,           261950,              338,              299,      239589893.75,        1215393.75
OPTSTK    ,FORTIS    ,25/11/2025,00000920.00,CE      ,00000030.40,00000036.50,00000025.00,00000031.80,000000000041075,           106175,              137,              120,      100945145.00,        3264145.00
OPTSTK    ,FORTIS    ,25/11/2025,00000920.00,PE      ,00000009.15,00000011.10,00000005.35,00000006.80,000000000193750,           452600,              584,              517,      419685052.50,        3293052.50
OPTSTK    ,FORTIS    ,25/11/2025,00000930.00,CE      ,00000023.50,00000029.00,00000018.15,00000025.10,000000000057350,           285975,              369,              331,      272795466.25,        6838716.25
OPTSTK    ,FORTIS    ,25/11/2025,00000930.00,PE      ,00000013.60,00000016.75,00000007.95,00000009.80,000000000235600,           303800,              392,              338,      285908776.25,        3374776.25
OPTSTK    ,FORTIS    ,25/11/2025,00000940.00,CE      ,00000018.50,00000023.40,00000013.50,00000019.20,000000000210800,          1398100,             1804,             1531,     1340291161.25,       26077161.25
OPTSTK    ,FORTIS    ,25/11/2025,00000940.00,PE      ,00000019.35,00000022.10,00000011.00,00000014.15,000000000214675,           485925,              627,              478,      464063025.00,        7293525.00
OPTSTK    ,FORTIS    ,25/11/2025,00000950.00,CE      ,00000013.50,00000017.40,00000009.80,00000014.40,000000000503750,          1494200,             1928,             1592,     1440725736.25,       21235736.25
OPTSTK    ,FORTIS    ,25/11/2025,00000950.00,PE      ,00000024.00,00000027.65,00000015.60,00000019.45,000000000234050,           239475,              309,              287,      232237623.75,        4736373.75
OPTSTK    ,FORTIS    ,25/11/2025,00000960.00,CE      ,00000010.25,00000013.20,00000007.20,00000010.70,000000000620775,          1084225,             1399,             1121,     1051979303.75,       11123303.75
OPTSTK    ,FORTIS    ,25/11/2025,00000960.00,PE      ,00000025.60,00000033.55,00000021.05,00000025.75,000000000238700,            67425,              087,              085,       66440982.50,        1712982.50
OPTSTK    ,FORTIS    ,25/11/2025,00000970.00,CE      ,00000007.45,00000009.50,00000005.20,00000007.80,000000000892800,          1174900,             1516,             1104,     1148399417.50,        8746417.50
OPTSTK    ,FORTIS    ,25/11/2025,00000970.00,PE      ,00000037.45,00000041.30,00000027.10,00000032.55,000000000320075,           132525,              171,              125,      132983877.50,        4434627.50
OPTSTK    ,FORTIS    ,25/11/2025,00000980.00,CE      ,00000005.70,00000007.00,00000003.95,00000005.70,000000000792050,          1080350,             1394,             1112,     1064781800.00,        6038800.00
OPTSTK    ,FORTIS    ,25/11/2025,00000980.00,PE      ,00000041.25,00000049.75,00000035.40,00000040.65,000000000213125,            98425,              127,              110,      100206918.75,        3750418.75
OPTSTK    ,FORTIS    ,25/11/2025,00000990.00,CE      ,00000004.35,00000005.15,00000002.90,00000004.25,000000000742450,           615350,              794,              700,      611626357.50,        2429857.50
OPTSTK    ,FORTIS    ,25/11/2025,00000990.00,PE      ,00000055.85,00000057.90,00000043.55,00000049.80,000000000124000,            83700,              108,              086,       86763187.50,        3900187.50
OPTSTK    ,FORTIS    ,25/11/2025,00001000.00,CE      ,00000003.50,00000003.80,00000002.00,00000003.10,000000002114200,          1757700,             2268,             1584,     1762926483.75,        5226483.75
OPTSTK    ,FORTIS    ,25/11/2025,00001000.00,PE      ,00000063.90,00000069.00,00000053.00,00000057.30,000000000357275,           133300,              172,              112,      140987302.50,        7687302.50
OPTSTK    ,FORTIS    ,25/11/2025,00001010.00,CE      ,00000002.65,00000002.80,00000001.50,00000002.30,000000000329375,           276675,              357,              302,      280066632.50,         624882.50
OPTSTK    ,FORTIS    ,25/11/2025,00001010.00,PE      ,00000078.75,00000078.75,00000063.20,00000067.30,000000000132525,            41075,              053,              046,       44346585.00,        2860835.00
OPTSTK    ,FORTIS    ,25/11/2025,00001020.00,CE      ,00000001.55,00000002.25,00000001.25,00000001.85,000000000575050,           447175,              577,              426,      456915006.25,         796506.25
OPTSTK    ,FORTIS    ,25/11/2025,00001020.00,PE      ,00000080.00,00000085.75,00000071.10,00000075.80,000000000149575,            41850,              054,              042,       45842800.00,        3155800.00
OPTSTK    ,FORTIS    ,25/11/2025,00001030.00,CE      ,00000001.50,00000001.80,00000001.10,00000001.45,000000000416175,           405325,              523,              359,      418077625.00,         592875.00
OPTSTK    ,FORTIS    ,25/11/2025,00001030.00,PE      ,00000088.50,00000096.25,00000082.05,00000085.90,000000000060450,            12400,              016,              016,       13877615.00,        1105615.00
OPTSTK    ,FORTIS    ,25/11/2025,00001040.00,CE      ,00000000.90,00000001.45,00000000.90,00000001.20,000000000316975,           250325,              323,              236,      260639668.75,         301668.75
OPTSTK    ,FORTIS    ,25/11/2025,00001040.00,PE      ,00000099.00,00000101.65,00000091.20,00000091.20,000000000033325,            24800,              032,              010,       28214495.00,        2422495.00
OPTSTK    ,FORTIS    ,25/11/2025,00001050.00,CE      ,00000001.20,00000001.25,00000000.80,00000001.05,000000000647900,           439425,              567,              365,      461846641.25,         450391.25
OPTSTK    ,FORTIS    ,25/11/2025,00001060.00,CE      ,00000000.90,00000001.00,00000000.65,00000000.85,000000000260400,           124000,              160,              124,      131547647.50,         107647.50
OPTSTK    ,FORTIS    ,25/11/2025,00001060.00,PE      ,00000112.50,00000112.50,00000112.50,00000112.50,000000000054250,              775,              001,              001,         908687.50,          87187.50
OPTSTK    ,FORTIS    ,25/11/2025,00001070.00,CE      ,00000000.80,00000000.90,00000000.60,00000000.70,000000000091450,            48825,              063,              055,       52278826.25,          36076.25
OPTSTK    ,FORTIS    ,25/11/2025,00001080.00,CE      ,00000001.00,00000001.00,00000000.60,00000000.65,000000000149575,            88350,              114,              076,       95480813.75,          62813.75
OPTSTK    ,FORTIS    ,25/11/2025,00001090.00,CE      ,00000000.65,00000000.70,00000000.45,00000000.60,000000000093000,            18600,              024,              023,       20284966.25,          10966.25
OPTSTK    ,FORTIS    ,25/11/2025,00001100.00,CE      ,00000000.40,00000000.65,00000000.40,00000000.55,000000000768025,           167400,              216,              154,      184227923.75,          87923.75
OPTSTK    ,FORTIS    ,25/11/2025,00001100.00,PE      ,00000161.00,00000161.00,00000161.00,00000161.00,000000000026350,             1550,              002,              002,        1954550.00,         249550.00
OPTSTK    ,FORTIS    ,25/11/2025,00001110.00,CE      ,00000000.45,00000000.60,00000000.45,00000000.50,000000000044175,             7750,              010,              010,        8606375.00,           3875.00
OPTSTK    ,FORTIS    ,25/11/2025,00001120.00,CE      ,00000000.45,00000000.50,00000000.35,00000000.50,000000000141050,            15500,              020,              018,       17367091.25,           7091.25
OPTSTK    ,FORTIS    ,25/11/2025,00001130.00,CE      ,00000000.70,00000000.70,00000000.20,00000000.25,000000000035650,             3100,              004,              004,        3504123.75,           1123.75
OPTSTK    ,FORTIS    ,25/11/2025,00001130.00,PE      ,00000194.35,00000194.35,00000194.35,00000194.35,000000000000775,              775,              001,              001,        1026371.25,         150621.25
OPTSTK    ,FORTIS    ,25/11/2025,00001140.00,CE      ,00000000.35,00000000.35,00000000.15,00000000.25,000000000031775,            10075,              013,              013,       11488212.50,           2712.50
OPTSTK    ,FORTIS    ,25/11/2025,00001140.00,PE      ,00000204.25,00000204.25,00000204.25,00000204.25,000000000010850,              775,              001,              001,        1041793.75,         158293.75
OPTSTK    ,FORTIS    ,25/11/2025,00001150.00,CE      ,00000000.45,00000000.45,00000000.20,00000000.30,000000000066650,           113925,              147,              067,      131041960.00,          28210.00
OPTSTK    ,FORTIS    ,25/11/2025,00001160.00,CE      ,00000000.45,00000000.45,00000000.45,00000000.45,000000000013950,             1550,              002,              001,        1798697.50,            697.50
OPTSTK    ,FORTIS    ,25/11/2025,00001170.00,CE      ,00000000.50,00000000.50,00000000.20,00000000.20,000000000013175,             3100,              004,              002,        3628317.50,           1317.50
OPTSTK    ,FORTIS    ,30/12/2025,00000870.00,PE      ,00000010.70,00000011.40,00000008.85,00000009.40,000000000035650,            24025,              031,              017,       21138163.75,         236413.75
OPTSTK    ,FORTIS    ,30/12/2025,00000900.00,PE      ,00000019.85,00000020.25,00000015.00,00000016.75,000000000065100,            43400,              056,              047,       39824886.25,         764886.25
OPTSTK    ,FORTIS    ,30/12/2025,00000930.00,PE      ,00000025.05,00000026.00,00000025.00,00000026.00,000000000010075,             7750,              010,              009,        7403342.50,         195842.50
OPTSTK    ,FORTIS    ,30/12/2025,00000940.00,CE      ,00000039.00,00000045.00,00000037.00,00000040.00,000000000020925,            31775,              041,              037,       31167206.25,        1298706.25
OPTSTK    ,FORTIS    ,30/12/2025,00000940.00,PE      ,00000035.85,00000037.15,00000030.85,00000032.00,000000000032550,            29450,              038,              023,       28700923.75,        1017923.75
OPTSTK    ,FORTIS    ,30/12/2025,00000950.00,CE      ,00000036.00,00000038.40,00000031.50,00000035.90,000000000027125,            67425,              087,              056,       66405526.25,        2351776.25
OPTSTK    ,FORTIS    ,30/12/2025,00000950.00,PE      ,00000040.80,00000040.95,00000034.15,00000037.55,000000000051150,            20925,              027,              018,       20639451.25,         760701.25
OPTSTK    ,FORTIS    ,30/12/2025,00000960.00,CE      ,00000030.35,00000033.00,00000030.20,00000031.95,000000000006975,             7750,              010,              009,        7683272.50,         243272.50
OPTSTK    ,FORTIS    ,30/12/2025,00000960.00,PE      ,00000041.00,00000041.00,00000041.00,00000041.00,000000000010850,              775,              001,              001,         775775.00,          31775.00
OPTSTK    ,FORTIS    ,30/12/2025,00000970.00,CE      ,00000027.40,00000030.00,00000023.05,00000027.00,000000000046500,            17050,              022,              020,       16998113.75,         459613.75
OPTSTK    ,FORTIS    ,30/12/2025,00000980.00,CE      ,00000024.50,00000026.30,00000021.00,00000026.30,000000000015500,             8525,              011,              009,        8557705.00,         203205.00
OPTSTK    ,FORTIS    ,30/12/2025,00001000.00,CE      ,00000016.70,00000019.50,00000015.00,00000017.60,000000000281325,           200725,              259,              200,      204159412.50,        3434412.50
OPTSTK    ,FORTIS    ,30/12/2025,00001000.00,PE      ,00000069.00,00000076.00,00000065.00,00000068.00,000000000115475,            39525,              051,              035,       42286441.25,        2761441.25
OPTSTK    ,FORTIS    ,30/12/2025,00001020.00,CE      ,00000011.00,00000011.00,00000011.00,00000011.00,000000000004650,              775,              001,              001,         799025.00,           8525.00
OPTSTK    ,FORTIS    ,30/12/2025,00001040.00,CE      ,00000008.75,00000009.00,00000008.00,00000009.00,000000000007750,             2325,              003,              003,        2437956.25,          19956.25
OPTSTK    ,FORTIS    ,30/12/2025,00001050.00,CE      ,00000008.45,00000009.05,00000008.00,00000008.00,000000000023250,            15500,              020,              019,       16409656.25,         134656.25
OPTSTK    ,FORTIS    ,30/12/2025,00001060.00,CE      ,00000006.10,00000007.00,00000006.10,00000007.00,000000000042625,            10075,              013,              003,       10748552.50,          69052.50
OPTSTK    ,FORTIS    ,30/12/2025,00001100.00,CE      ,00000004.30,00000004.75,00000003.85,00000003.90,000000000061225,            75950,              098,              066,       83876467.50,         331467.50
OPTSTK    ,FORTIS    ,30/12/2025,00001150.00,CE      ,00000002.35,00000002.35,00000002.30,00000002.30,000000000003100,             2325,              003,              003,        2679136.25,           5386.25
OPTSTK    ,FORTIS    ,27/01/2026,00001100.00,CE      ,00000007.75,00000007.75,00000007.75,00000007.75,000000000014725,              775,              001,              001,         858506.25,           6006.25
OPTSTK    ,ICICIBANK ,25/11/2025,00001180.00,PE      ,00000000.25,00000000.25,00000000.10,00000000.10,000000000016800,             5600,              008,              003,        6609295.00,           1295.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001200.00,PE      ,00000000.25,00000000.25,00000000.10,00000000.10,000000000267400,            39200,              056,              031,       47044445.00,           4445.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001220.00,PE      ,00000000.15,00000000.25,00000000.10,00000000.10,000000000047600,            16800,              024,              021,       20498030.00,           2030.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001230.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000011900,            13300,              019,              002,       16359665.00,            665.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001240.00,PE      ,00000000.10,00000000.15,00000000.05,00000000.05,000000000868700,            42700,              061,              015,       52951990.00,           3990.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001250.00,CE      ,00000128.50,00000130.60,00000128.50,00000129.75,000000000046900,             2800,              004,              004,        3862495.00,         362495.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001250.00,PE      ,00000000.20,00000000.30,00000000.10,00000000.10,000000000537600,            80500,              115,              053,      100637215.00,          12215.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001260.00,PE      ,00000000.35,00000000.35,00000000.15,00000000.25,000000000214200,           151900,              217,              118,      191428755.00,          34755.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001270.00,PE      ,00000000.45,00000000.45,00000000.30,00000000.40,000000000199500,            23100,              033,              030,       29346030.00,           9030.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001280.00,CE      ,00000100.00,00000100.60,00000098.00,00000100.60,000000000072800,            13300,              019,              011,       18342555.00,        1318555.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001280.00,PE      ,00000000.60,00000000.60,00000000.40,00000000.50,000000000422100,            70000,              100,              085,       89634300.00,          34300.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001290.00,CE      ,00000090.00,00000090.00,00000090.00,00000090.00,000000000037800,              700,              001,              001,         966000.00,          63000.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001290.00,PE      ,00000000.70,00000000.75,00000000.55,00000000.60,000000000236600,           113400,              162,              104,      146363350.00,          77350.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001300.00,CE      ,00000080.65,00000082.70,00000077.70,00000080.10,000000000477400,            51800,              074,              063,       71493730.00,        4153730.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001300.00,PE      ,00000001.00,00000001.00,00000000.70,00000000.75,000000001595300,           514500,              735,              429,      669272380.00,         422380.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001310.00,CE      ,00000071.00,00000071.00,00000068.15,00000071.00,000000000052500,             4900,              007,              007,        6759655.00,         340655.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001310.00,PE      ,00000001.50,00000001.50,00000000.95,00000001.05,000000000343700,           318500,              455,              268,      417581150.00,         346150.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001320.00,CE      ,00000060.50,00000063.85,00000058.90,00000060.90,000000000231700,            18900,              027,              027,       26097680.00,        1149680.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001320.00,PE      ,00000001.55,00000001.85,00000001.35,00000001.45,000000001300600,           469000,              670,              384,      619789205.00,         709205.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001330.00,CE      ,00000050.75,00000053.45,00000049.75,00000052.00,000000000236600,            51100,              073,              050,       70610645.00,        2647645.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001330.00,PE      ,00000002.00,00000002.45,00000001.75,00000001.95,000000000931000,           576100,              823,              506,      767374335.00,        1161335.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001340.00,CE      ,00000045.00,00000045.00,00000040.10,00000042.05,000000000511700,           249200,              356,              223,      344432515.00,       10504515.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001340.00,PE      ,00000003.20,00000003.55,00000002.50,00000002.70,000000001301300,           859600,             1228,              682,     1154341265.00,        2477265.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001350.00,CE      ,00000035.00,00000036.00,00000030.75,00000033.05,000000001464400,           759500,             1085,              956,     1050788515.00,       25463515.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001350.00,PE      ,00000004.40,00000005.05,00000003.60,00000003.85,000000001553300,          1523200,             2176,             1588,     2062642995.00,        6322995.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001360.00,CE      ,00000028.80,00000028.95,00000023.90,00000025.60,000000001773100,          1298500,             1855,             1675,     1799398300.00,       33438300.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001360.00,PE      ,00000006.15,00000007.40,00000005.30,00000005.80,000000001614900,          2061500,             2945,             2212,     2816411990.00,       12771990.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001370.00,CE      ,00000020.00,00000021.60,00000017.25,00000018.75,000000001701700,          2314200,             3306,             2944,     3214607025.00,       44153025.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001370.00,PE      ,00000008.50,00000011.10,00000008.15,00000009.00,000000001547700,          2187500,             3125,             2463,     3017480235.00,       20605235.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001380.00,CE      ,00000014.90,00000015.95,00000012.35,00000013.25,000000004473700,         11790100,            16843,            12586,    16430675905.00,      160337905.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001380.00,PE      ,00000013.00,00000016.05,00000012.00,00000013.40,000000002451400,          3013500,             4305,             3650,     4200925260.00,       42295260.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001390.00,CE      ,00000010.00,00000011.80,00000008.75,00000009.05,000000001873200,          2270800,             3244,             2756,     3177908160.00,       21496160.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001390.00,PE      ,00000019.25,00000022.25,00000017.85,00000019.25,000000001150800,           568400,              812,              796,      801383870.00,       11307870.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001400.00,CE      ,00000007.70,00000008.70,00000005.90,00000006.15,000000007021000,          4517100,             6453,             4157,     6353383610.00,       29443610.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001400.00,PE      ,00000027.85,00000029.10,00000024.45,00000026.20,000000002647400,           378700,              541,              517,      540261190.00,       10081190.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001410.00,CE      ,00000005.35,00000005.40,00000003.90,00000004.10,000000001627500,          1619100,             2313,             1608,     2289989345.00,        7058345.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001410.00,PE      ,00000036.65,00000037.10,00000032.50,00000034.05,000000000627200,            71400,              102,              102,      103133555.00,        2459555.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001420.00,CE      ,00000003.55,00000003.55,00000002.55,00000002.75,000000002424100,          1499400,             2142,             1381,     2133568885.00,        4420885.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001420.00,PE      ,00000045.05,00000045.10,00000040.95,00000042.95,000000000699300,            74900,              107,              104,      109593680.00,        3235680.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001430.00,CE      ,00000002.30,00000002.45,00000001.80,00000001.90,000000001183700,           751100,             1073,              603,     1075605265.00,        1532265.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001430.00,PE      ,00000053.75,00000054.10,00000049.80,00000052.30,000000000389900,            48300,              069,              061,       71586725.00,        2517725.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001440.00,CE      ,00000002.00,00000002.00,00000001.30,00000001.40,000000001392300,           924700,             1321,              724,     1332983680.00,        1415680.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001440.00,PE      ,00000061.85,00000063.95,00000059.50,00000061.40,000000000193200,            24500,              035,              032,       36810270.00,        1530270.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001450.00,CE      ,00000001.50,00000001.50,00000001.10,00000001.15,000000002639700,          1197000,             1710,              758,     1737146600.00,        1496600.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001450.00,PE      ,00000071.50,00000073.50,00000068.45,00000070.70,000000000459200,            21000,              030,              028,       31939215.00,        1489215.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001460.00,CE      ,00000001.20,00000001.20,00000000.80,00000000.85,000000000849800,           809200,             1156,              453,     1182216735.00,         784735.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001470.00,CE      ,00000000.95,00000000.95,00000000.60,00000000.65,000000000471100,           289100,              413,              229,      425200370.00,         223370.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001480.00,CE      ,00000000.75,00000000.75,00000000.55,00000000.60,000000000695100,           139300,              199,              127,      206250310.00,          86310.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001490.00,CE      ,00000000.55,00000000.60,00000000.35,00000000.40,000000000623700,           116200,              166,              072,      173185915.00,          47915.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001500.00,CE      ,00000000.65,00000000.70,00000000.40,00000000.45,000000002150400,           392700,              561,              265,      589240995.00,         190995.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001500.00,PE      ,00000119.00,00000119.00,00000118.95,00000118.95,000000000233100,             1400,              002,              002,        2266565.00,         166565.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001510.00,CE      ,00000000.50,00000000.50,00000000.40,00000000.40,000000000094500,            11900,              017,              012,       17974250.00,           5250.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001520.00,CE      ,00000000.35,00000000.35,00000000.30,00000000.35,000000000241500,            12600,              018,              015,       19156060.00,           4060.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001530.00,CE      ,00000000.25,00000000.30,00000000.25,00000000.30,000000000085400,             2800,              004,              003,        4284805.00,            805.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001540.00,CE      ,00000000.30,00000000.35,00000000.30,00000000.30,000000000182000,            40600,              058,              019,       62536215.00,          12215.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001550.00,CE      ,00000000.30,00000000.35,00000000.30,00000000.35,000000000042700,            14700,              021,              009,       22789690.00,           4690.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001560.00,CE      ,00000000.25,00000000.25,00000000.25,00000000.25,000000000044800,              700,              001,              001,        1092175.00,            175.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001580.00,CE      ,00000000.25,00000000.25,00000000.25,00000000.25,000000000032900,             7000,              010,              010,       11061750.00,           1750.00
OPTSTK    ,ICICIBANK ,25/11/2025,00001600.00,CE      ,00000000.30,00000000.35,00000000.25,00000000.30,000000003347400,           162400,              232,              056,      259888755.00,          48755.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001240.00,PE      ,00000002.05,00000002.05,00000001.65,00000001.65,000000000016800,             3500,              005,              005,        4346580.00,           6580.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001250.00,PE      ,00000002.25,00000002.30,00000001.85,00000002.00,000000000063700,            45500,              065,              062,       56973140.00,          98140.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001260.00,PE      ,00000002.65,00000002.80,00000002.30,00000002.35,000000000018900,            15400,              022,              022,       19443655.00,          39655.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001270.00,PE      ,00000003.40,00000003.40,00000002.80,00000002.85,000000000019600,            25900,              037,              025,       32971435.00,          78435.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001280.00,CE      ,00000114.00,00000114.00,00000112.60,00000112.60,000000000002800,             2100,              003,              003,        2926420.00,         238420.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001280.00,PE      ,00000003.85,00000004.20,00000003.55,00000003.65,000000000109900,            21000,              030,              026,       26960815.00,          80815.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001290.00,PE      ,00000004.75,00000005.15,00000004.50,00000004.55,000000000011900,             8400,              012,              011,       10876880.00,          40880.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001300.00,CE      ,00000093.25,00000096.00,00000093.00,00000095.05,000000000065800,            11900,              017,              017,       16597315.00,        1127315.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001300.00,PE      ,00000006.00,00000006.35,00000005.40,00000005.60,000000000480200,           144900,              207,              181,      189223755.00,         853755.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001310.00,PE      ,00000007.10,00000007.55,00000006.70,00000006.85,000000000058100,            44100,              063,              056,       58088660.00,         317660.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001320.00,CE      ,00000077.55,00000079.45,00000077.50,00000077.50,000000000023100,             2800,              004,              004,        3915310.00,         219310.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001320.00,PE      ,00000008.95,00000009.50,00000008.30,00000008.50,000000000175700,           101500,              145,              124,      134876910.00,         896910.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001330.00,CE      ,00000070.50,00000070.50,00000070.15,00000070.15,000000000023800,             1400,              002,              002,        1960455.00,          98455.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001330.00,PE      ,00000011.10,00000011.45,00000010.50,00000010.60,000000000065800,            31500,              045,              041,       42244195.00,         349195.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001340.00,CE      ,00000061.30,00000063.60,00000061.30,00000062.65,000000000065800,            13300,              019,              017,       18655805.00,         833805.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001340.00,PE      ,00000013.50,00000014.15,00000012.50,00000012.90,000000000159600,            61600,              088,              079,       83356700.00,         812700.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001350.00,CE      ,00000055.00,00000056.70,00000053.80,00000054.75,000000000068600,            25900,              037,              026,       36393805.00,        1428805.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001350.00,PE      ,00000016.60,00000017.00,00000015.05,00000015.50,000000000264600,           123900,              177,              151,      169228885.00,        1963885.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001360.00,CE      ,00000047.95,00000050.35,00000047.20,00000048.55,000000001080100,           473200,              676,              392,      666614725.00,       23062725.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001360.00,PE      ,00000020.05,00000020.45,00000018.25,00000019.00,000000000604800,           221200,              316,              294,      305112815.00,        4280815.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001370.00,CE      ,00000043.40,00000044.05,00000040.80,00000042.20,000000001057000,           155400,              222,              195,      219454830.00,        6556830.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001370.00,PE      ,00000022.95,00000023.65,00000021.55,00000022.30,000000000233800,            93100,              133,              124,      129654210.00,        2107210.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001380.00,CE      ,00000036.10,00000038.00,00000034.80,00000036.15,000000000243600,           168700,              241,              204,      238946260.00,        6140260.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001380.00,PE      ,00000028.05,00000028.05,00000025.50,00000026.20,000000000137200,            95200,              136,              098,      133882630.00,        2506630.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001390.00,CE      ,00000030.95,00000032.45,00000029.70,00000030.75,000000000116900,           107800,              154,              154,      153157305.00,        3315305.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001390.00,PE      ,00000031.05,00000032.15,00000030.00,00000030.75,000000000057400,            66500,              095,              095,       94508715.00,        2073715.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001400.00,CE      ,00000025.40,00000027.85,00000024.85,00000025.95,000000001016400,           560700,              801,              612,      799547280.00,       14567280.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001400.00,PE      ,00000037.30,00000037.60,00000034.70,00000035.95,000000000340200,           130900,              187,              160,      188013140.00,        4753140.00
OPTSTK    ,ICICIBANK ,30/12/2025,00001410.00,CE      ,00000024.05,00000024.05,00000020.95,00000021.65,000000000045500,            30100,              043,              042,       43097110.00,         656110.00
